transactionid,accountid,transactionamount,transactiondate,transactiontype,location,deviceid,ip_address,merchantid,channel,customerage,customeroccupation,transactionduration,loginattempts,accountbalance,previoustransactiondate,log_amount,high_value_txn,time_since_last_txn_mins,txn_hour,is_night_txn,high_login_attempts,long_txn_duration,fraud_flag,fraud_score,fraud_risk_score,fraud_risk_bucket,expected_fraud_loss
TX000100,AC00178,115.02,2023-09-11 16:19:04,Debit,San Antonio,D000528,134.222.122.238,M004,Branch,37,Doctor,175,1,7643.66,2024-11-04 08:08:38,4.753762590037918,0,0.0,16,0,0,0,0,-0.2451424121218045,5.3310271013038575,Low,6.131747371919697
TX000101,AC00265,383.37,2023-01-24 17:23:56,Debit,Fort Worth,D000321,18.72.115.111,M066,Branch,30,Engineer,24,1,8901.93,2024-11-04 08:11:07,5.951605630346094,0,0.0,17,0,0,0,0,-0.21470994822583178,13.394457558205486,Low,51.350331940892374
TX000102,AC00018,98.54,2023-08-11 16:18:46,Credit,El Paso,D000528,34.125.226.63,M095,Online,20,Student,167,1,9383.43,2024-11-04 08:10:02,4.6005595734304086,0,0.0,16,0,0,0,0,-0.1923568457606148,19.317168510575204,Low,19.035137850320805
TX000103,AC00075,83.24,2023-10-16 18:35:11,Credit,Fort Worth,D000607,21.28.32.1,M009,Branch,55,Doctor,164,1,1181.31,2024-11-04 08:10:52,4.43366986782572,0,0.0,18,0,0,0,0,-0.23270138546667635,8.627419847845843,Low,7.18146428134688
TX000104,AC00464,196.16,2023-02-24 16:29:23,Debit,Virginia Beach,D000164,204.34.243.93,M099,Branch,27,Engineer,146,1,9418.86,2024-11-04 08:08:32,5.284015581837177,0,0.0,16,0,0,0,0,-0.22788468778181092,9.903659160791227,Low,19.42701780980807
TX000105,AC00170,129.94,2023-01-02 16:36:02,Debit,Las Vegas,D000647,111.226.226.202,M045,ATM,32,Engineer,235,1,7954.92,2024-11-04 08:06:35,4.874739203012945,0,0.0,16,0,0,0,0,-0.20052418303961544,17.15313879571544,Low,22.288788551152642
TX000106,AC00235,306.9,2023-11-30 16:31:03,Debit,Colorado Springs,D000078,96.115.67.230,M047,Online,46,Engineer,51,1,9418.08,2024-11-04 08:10:48,5.729775054930455,0,0.0,16,0,0,0,0,-0.23528725077497825,7.942265167117996,Low,24.374811797885126
TX000107,AC00013,114.98,2023-11-01 16:52:01,Debit,Seattle,D000182,115.218.48.83,M032,Online,59,Retired,80,1,6144.68,2024-11-04 08:09:24,4.7534177624482945,0,0.0,16,0,0,0,0,-0.2530168067513219,3.244615902317248,Low,3.7306593644843717
TX000108,AC00397,756.59,2023-03-06 16:47:02,Debit,Sacramento,D000028,174.61.77.54,M012,Branch,27,Student,17,1,420.65,2024-11-04 08:11:40,6.63014234220714,0,0.0,16,0,0,0,0,-0.17902708442972703,22.849041705795976,Low,172.87356464188179
TX000109,AC00423,503.76,2023-11-27 18:32:49,Debit,Los Angeles,D000518,216.151.64.40,M083,Online,22,Student,35,1,447.82,2024-11-04 08:09:22,6.22408306878471,0,0.0,18,0,0,0,0,-0.21121059855459173,14.321650401179987,Low,72.1467460609843
TX000110,AC00154,143.03,2023-07-31 16:37:46,Debit,San Antonio,D000469,197.162.55.147,M055,ATM,63,Retired,147,1,7981.45,2024-11-04 08:10:42,4.970021611210958,0,0.0,16,0,0,0,0,-0.24515953204725843,5.326490980640178,Low,7.618480049609646
TX000111,AC00068,1045.22,2023-11-22 16:13:39,Debit,Columbus,D000400,77.7.223.184,M077,ATM,53,Retired,73,1,1829.9,2024-11-04 08:07:35,6.952938947557457,1,0.0,16,0,0,0,0,-0.07133746408088548,51.382642126100286,Medium,537.0616520304254
TX000112,AC00318,245.54,2023-03-21 16:29:31,Debit,New York,D000536,44.197.126.59,M089,ATM,25,Student,180,1,985.06,2024-11-04 08:10:26,5.507524252123373,0,0.0,16,0,0,0,0,-0.24581444011272646,5.152965575020152,Low,12.652591672904482
TX000113,AC00396,254.37,2023-04-20 18:26:50,Credit,Dallas,D000477,143.212.47.226,M012,Online,51,Engineer,174,1,8849.26,2024-11-04 08:06:56,5.542713473895698,0,0.0,18,0,0,0,0,-0.23810126587021163,7.196659582810097,Low,18.306142980794043
TX000114,AC00121,213.76,2023-03-01 17:52:14,Credit,Dallas,D000574,51.250.122.123,M009,ATM,78,Retired,282,1,3528.72,2024-11-04 08:09:36,5.3695211255543684,0,0.0,17,0,0,1,0,-0.03716502170844038,60.43702278862541,High,129.19017991296568
TX000115,AC00336,327.86,2023-02-10 16:52:48,Debit,Fresno,D000655,188.124.181.12,M051,Online,40,Engineer,104,1,480.16,2024-11-04 08:06:30,5.79563212828608,0,0.0,16,0,0,0,0,-0.2430310091119533,5.890467552613515,Low,19.312486917998672
TX000116,AC00468,2.5,2023-07-21 16:43:11,Debit,San Diego,D000673,44.73.3.217,M042,Online,47,Doctor,107,1,12145.27,2024-11-04 08:09:53,1.252762968495368,0,0.0,16,0,0,0,0,-0.1099082618880336,41.16286672939602,Medium,1.0290716682349004
TX000117,AC00282,300.08,2023-10-09 17:02:43,Credit,Austin,D000266,85.240.254.83,M040,Online,68,Doctor,47,1,13546.75,2024-11-04 08:12:18,5.707376010166331,0,0.0,17,0,0,0,0,-0.17141073044196442,24.867082076283246,Low,74.62113989451076
TX000118,AC00498,56.98,2024-01-01 16:34:10,Credit,Oklahoma City,D000256,101.90.40.193,M086,ATM,43,Engineer,122,2,5688.37,2024-11-04 08:07:42,4.06009812349351,0,0.0,16,0,0,0,0,-0.14884496142781062,30.846141470689176,Medium,17.57613140999869
TX000119,AC00085,407.65,2023-07-07 16:11:38,Debit,Boston,D000544,98.255.160.110,M041,Online,26,Engineer,62,1,8346.64,2024-11-04 08:06:30,6.0128590439621385,0,0.0,16,0,0,0,0,-0.22815398646571478,9.832305384862448,Low,40.081392901391766
TX000120,AC00092,115.83,2023-05-22 17:09:52,Debit,Fresno,D000663,124.6.134.78,M086,Branch,39,Engineer,167,1,6481.04,2024-11-04 08:10:02,4.760719886729057,0,0.0,17,0,0,0,0,-0.25329038982576685,3.1721269279603503,Low,3.674274620656474
TX000121,AC00295,53.57,2023-08-16 16:17:12,Debit,Houston,D000489,45.64.74.86,M025,ATM,69,Retired,121,1,1651.33,2024-11-04 08:08:43,3.9994842811981406,0,0.0,16,0,0,0,0,-0.21330401460760035,13.766975800447762,Low,7.374968936299866
TX000122,AC00358,63.34,2023-11-17 16:02:02,Credit,Detroit,D000434,69.82.61.135,M028,Online,46,Doctor,165,1,11174.94,2024-11-04 08:10:13,4.16418152181088,0,0.0,16,0,0,0,0,-0.21927193837528514,12.18570592899365,Low,7.718426135424579
TX000123,AC00311,317.87,2023-05-22 17:29:35,Debit,Detroit,D000314,79.227.202.117,M076,Online,27,Student,91,1,145.5,2024-11-04 08:11:32,5.7647834962136,0,0.0,17,0,0,0,0,-0.23923947052498812,6.895079201054465,Low,21.917388256391828
TX000124,AC00066,331.65,2023-08-25 17:26:07,Debit,Portland,D000037,26.240.219.199,M006,Online,41,Engineer,61,1,4172.57,2024-11-04 08:11:00,5.807090886187897,0,0.0,17,0,0,0,0,-0.25267742404742227,3.334539243408662,Low,11.058999400764828
TX000125,AC00340,5.04,2023-11-27 16:38:34,Debit,Washington,D000021,63.67.150.226,M001,ATM,56,Retired,41,1,5558.36,2024-11-04 08:10:48,1.7984040119467237,0,0.0,16,0,0,0,0,-0.14979249781824955,30.59508083308175,Medium,1.5419920739873203
TX000126,AC00284,214.54,2023-08-04 17:46:44,Credit,Detroit,D000112,195.226.203.234,M026,Online,70,Doctor,247,1,11151.53,2024-11-04 08:11:56,5.373146507168686,0,0.0,17,0,0,0,0,-0.14696807744988793,31.343443413883303,Medium,67.24422350014524
TX000127,AC00208,598.81,2023-09-04 16:48:35,Debit,Philadelphia,D000042,92.214.76.157,M081,Branch,57,Doctor,158,1,1415.52,2024-11-04 08:10:13,6.396612938400003,0,0.0,16,0,0,0,0,-0.23215014819541124,8.773476487140389,Low,52.53645455264536
TX000128,AC00176,841.28,2023-08-09 17:34:26,Debit,Tucson,D000276,101.223.82.253,M083,Online,26,Student,80,1,1103.64,2024-11-04 08:09:58,6.73611250053033,0,0.0,17,0,0,0,0,-0.22146303854973054,11.605148799569646,Low,97.63179582101952
TX000129,AC00053,38.15,2023-09-07 16:07:40,Debit,Mesa,D000687,77.21.150.75,M005,Online,26,Student,108,1,303.68,2024-11-04 08:07:42,3.667400422436812,0,0.0,16,0,0,0,0,-0.22182392693812503,11.509527280639418,Low,4.390884657563937
TX000130,AC00320,1036.66,2023-07-11 16:39:53,Debit,San Antonio,D000015,53.218.177.171,M062,Branch,58,Doctor,144,1,5541.57,2024-11-04 08:09:24,6.944723457082125,1,0.0,16,0,0,0,0,-0.07858699428032567,49.46179592685021,Medium,512.7506536552854
TX000131,AC00382,124.72,2023-07-03 17:14:07,Debit,Oklahoma City,D000118,147.234.20.46,M004,Branch,33,Engineer,105,1,6309.8,2024-11-04 08:07:25,4.834057211929367,0,0.0,17,0,0,0,0,-0.25811385215165095,1.89409524576723,Low,2.3623155905208892
TX000132,AC00384,302.45,2023-09-25 17:13:36,Credit,San Antonio,D000052,203.99.96.114,M059,Branch,78,Retired,40,1,5133.61,2024-11-04 08:11:55,5.7152168522818645,0,0.0,17,0,0,0,0,-0.20257933593530325,16.608602457503544,Low,50.23271813271946
TX000133,AC00203,208.04,2023-11-20 17:10:02,Debit,Louisville,D000339,65.27.212.129,M055,Online,47,Engineer,273,1,9344.98,2024-11-04 08:08:45,5.342525621212357,0,0.0,17,0,0,1,0,-0.061087304601362136,54.09853947893425,Medium,112.5466015319748
TX000134,AC00498,5.77,2023-11-17 17:27:07,Credit,Los Angeles,D000236,85.240.254.83,M098,Branch,23,Student,254,1,1117.97,2024-11-04 08:10:53,1.9125010869241836,0,0.0,17,0,0,0,0,-0.09984472846344006,43.8293153678401,Medium,2.528951496724374
TX000135,AC00349,381.33,2023-08-21 16:46:05,Debit,Albuquerque,D000635,62.251.170.72,M034,ATM,56,Doctor,75,1,11835.35,2024-11-04 08:09:32,5.94628411002744,0,0.0,16,0,0,0,0,-0.21582500569330826,13.099010289289634,Low,49.95045593614816
TX000136,AC00177,16.16,2023-10-16 16:59:36,Debit,Milwaukee,D000465,161.177.41.214,M065,ATM,50,Doctor,124,1,14401.17,2024-11-04 08:11:59,2.8425810940598164,0,0.0,16,0,0,0,0,-0.14855335570675005,30.923405752038335,Medium,4.997222369529395
TX000137,AC00284,486.08,2023-06-20 17:21:50,Debit,Oklahoma City,D000170,138.87.180.254,M060,Online,18,Student,68,1,1748.69,2024-11-04 08:07:03,6.188428380638807,0,0.0,17,0,0,0,0,-0.2226883169306747,11.280497235080459,Low,54.83224096027909
TX000138,AC00272,336.39,2023-01-16 16:53:38,Debit,San Antonio,D000426,203.99.96.114,M003,Branch,21,Student,18,1,1000.46,2024-11-04 08:09:57,5.82123953126126,0,0.0,16,0,0,0,0,-0.2113980948885376,14.271971096380195,Low,48.009483571113336
TX000139,AC00405,997.43,2023-11-22 16:07:19,Debit,Seattle,D000661,100.4.40.132,M067,Online,69,Doctor,118,1,6810.05,2024-11-04 08:08:25,6.906184045240652,1,0.0,16,0,0,0,0,-0.06451260388744429,53.190967135077685,Medium,530.5426634954053
TX000140,AC00385,234.57,2023-09-01 16:09:08,Debit,Chicago,D000553,45.182.28.148,M045,Online,23,Student,120,1,263.98,2024-11-04 08:08:47,5.462008109204515,0,0.0,16,0,0,0,0,-0.2382845479301034,7.148096898270759,Low,16.767290894273717
TX000141,AC00403,6.0,2023-10-23 18:38:15,Debit,Chicago,D000556,18.72.115.111,M090,Online,30,Doctor,246,1,5442.76,2024-11-04 08:09:43,1.9459101490553132,0,0.0,18,0,0,0,0,-0.12065741774256222,38.31475456208449,Medium,2.298885273725069
TX000142,AC00114,1049.92,2023-10-23 16:50:33,Debit,Detroit,D000522,121.67.144.20,M052,ATM,80,Retired,21,1,2037.85,2024-11-04 08:10:34,6.957421249996957,1,0.0,16,0,0,0,0,-0.016890383887629645,65.80902068750765,High,690.9420700022805
TX000143,AC00163,227.14,2023-07-03 17:42:08,Debit,Charlotte,D000439,197.162.55.147,M057,ATM,18,Student,294,1,341.94,2024-11-04 08:11:34,5.429959475599752,0,0.0,17,0,0,1,0,-0.03387898738742556,61.307695282218724,High,139.25429906403158
TX000144,AC00108,233.74,2023-10-24 16:41:00,Credit,Oklahoma City,D000600,96.115.67.230,M030,Online,66,Retired,17,1,1066.59,2024-11-04 08:11:17,5.458478518671978,0,0.0,16,0,0,0,0,-0.19174500442306458,19.47928289253449,Low,45.530875833010114
TX000145,AC00397,113.02,2023-09-25 16:54:22,Credit,Jacksonville,D000369,33.212.169.157,M019,Branch,69,Retired,166,1,6077.96,2024-11-04 08:07:21,4.736373871603436,0,0.0,16,0,0,0,0,-0.2298352232643664,9.386842406450594,Low,10.60900928777046
TX000146,AC00434,45.85,2023-02-16 17:57:10,Debit,Los Angeles,D000241,163.129.70.210,M085,ATM,20,Student,92,1,1659.15,2024-11-04 08:07:24,3.846951008684431,0,0.0,17,0,0,0,0,-0.2259264808548621,10.42250855233735,Low,4.7787201712466745
TX000147,AC00385,973.39,2023-08-30 17:23:20,Debit,Sacramento,D000292,202.194.199.70,M026,Branch,77,Retired,296,1,2042.22,2024-11-04 08:11:44,6.881811634177191,1,0.0,17,0,0,1,1,0.05227743310579436,84.13582735320063,High,818.9697298733195
TX000148,AC00161,514.95,2023-04-13 18:37:48,Debit,New York,D000109,23.92.205.75,M056,Online,41,Doctor,142,5,421.93,2024-11-04 08:10:01,6.246009861561723,0,0.0,18,0,1,0,1,0.022118667010615156,76.14491626871818,High,392.1082463257643
TX000149,AC00333,415.5,2023-07-28 16:29:23,Debit,Memphis,D000330,140.212.253.222,M077,ATM,66,Doctor,141,1,10113.66,2024-11-04 08:10:23,6.031886461606898,0,0.0,16,0,0,0,0,-0.2210001309157742,11.727801488064902,Low,48.72901518290966
TX000150,AC00279,265.76,2023-02-06 17:48:55,Debit,Philadelphia,D000158,3.157.63.220,M049,Online,54,Retired,92,1,4446.17,2024-11-04 08:12:18,5.586349377764106,0,0.0,17,0,0,0,0,-0.2638404551242198,0.37676608762089847,Low,1.0012935544612998
TX000151,AC00072,69.4,2023-07-24 18:08:43,Debit,Virginia Beach,D000413,216.151.64.40,M073,Online,80,Retired,113,1,6452.77,2024-11-04 08:09:04,4.254193263163997,0,0.0,18,0,0,0,0,-0.18735225302878367,20.643192771909362,Low,14.3263757837051
TX000152,AC00242,332.93,2023-11-20 16:29:48,Credit,Albuquerque,D000548,113.115.81.178,M039,Branch,35,Engineer,293,1,2788.2,2024-11-04 08:08:14,5.810931390173244,0,0.0,16,0,0,1,0,-0.056272290232947775,55.374332777873455,Medium,184.3577661173741
TX000153,AC00303,267.9,2023-10-09 16:52:47,Debit,San Antonio,D000605,216.32.4.105,M078,Online,20,Student,160,1,596.16,2024-11-04 08:08:34,5.5943395632748185,0,0.0,16,0,0,0,0,-0.23867819885875952,7.043794568417885,Low,18.870325648791514
TX000154,AC00442,496.03,2023-11-03 16:45:52,Debit,San Francisco,D000070,210.160.90.52,M009,Branch,61,Doctor,265,1,12904.66,2024-11-04 08:09:41,6.208650386447944,0,0.0,16,0,0,0,0,-0.12714751739670205,36.59512819865871,Medium,181.5228144038068
TX000155,AC00087,376.26,2023-02-15 16:41:11,Debit,Tucson,D000481,82.88.241.226,M081,ATM,37,Engineer,245,1,9062.4,2024-11-04 08:09:58,5.932934604917579,0,0.0,16,0,0,0,0,-0.1887091771360791,20.283660161869264,Low,76.31929972504929
TX000156,AC00174,83.02,2023-09-04 17:59:51,Credit,Seattle,D000226,34.92.221.183,M058,Online,36,Engineer,171,1,9009.56,2024-11-04 08:11:01,4.431054865741236,0,0.0,17,0,0,0,0,-0.23362199128296962,8.383494774829249,Low,6.959977362063242
TX000157,AC00421,93.26,2023-07-27 16:22:52,Credit,New York,D000436,182.225.2.156,M092,Online,20,Student,72,1,1152.2,2024-11-04 08:12:04,4.546056921495585,0,0.0,16,0,0,0,0,-0.23851545532131735,7.086915335798431,Low,6.609257242165618
TX000158,AC00111,803.37,2023-04-17 16:08:34,Credit,Memphis,D000108,191.91.45.159,M030,Branch,68,Doctor,129,1,12168.37,2024-11-04 08:08:40,6.690059362324856,0,0.0,16,0,0,0,0,-0.16497186397606756,26.573133618692406,Low,213.48058355248918
TX000159,AC00275,35.76,2023-09-19 17:38:18,Debit,Charlotte,D000678,111.78.64.133,M057,Branch,23,Student,122,1,611.86,2024-11-04 08:11:40,3.6044102974874863,0,0.0,17,0,0,0,0,-0.22569807361578792,10.483027670816329,Low,3.748730695083919
TX000160,AC00492,28.53,2023-05-31 16:37:39,Debit,Washington,D000310,215.97.143.157,M035,Online,62,Doctor,99,1,8670.53,2024-11-04 08:06:30,3.3854066957558313,0,0.0,16,0,0,0,0,-0.2104108237317096,14.533559916214166,Low,4.146424644095902
TX000161,AC00380,139.53,2023-10-09 17:20:09,Credit,Louisville,D000491,167.104.180.235,M002,Online,53,Doctor,177,1,10098.86,2024-11-04 08:07:31,4.9454209891126535,0,0.0,17,0,0,0,0,-0.22953777282220994,9.465655313709826,Low,13.20742885921932
TX000162,AC00227,307.57,2023-01-09 16:12:01,Debit,Detroit,D000076,128.16.32.183,M049,Branch,33,Doctor,285,1,5307.74,2024-11-04 08:06:33,5.731948721982551,0,0.0,16,0,0,1,0,-0.06412725197649727,53.29307054497499,Medium,163.91349707517955
TX000163,AC00257,60.65,2023-05-26 18:15:08,Credit,Tucson,D000456,10.144.131.89,M085,Branch,56,Retired,53,1,1047.28,2024-11-04 08:09:22,4.121473229610353,0,0.0,18,0,0,0,0,-0.22049711760415114,11.86108063598513,Low,7.1937454057249814
TX000164,AC00062,74.86,2023-08-14 17:43:17,Debit,Nashville,D000115,161.168.126.136,M028,Branch,70,Doctor,125,1,6921.48,2024-11-04 08:07:39,4.3288895362607525,0,0.0,17,0,0,0,0,-0.22446199298045721,10.81054141653808,Low,8.092771304420406
TX000165,AC00383,117.97,2023-11-24 18:51:32,Debit,Kansas City,D000281,198.39.35.23,M100,Branch,51,Retired,137,1,1475.46,2024-11-04 08:09:21,4.778871360488434,0,0.0,18,0,0,0,0,-0.24853904332177157,4.43105069576867,Low,5.2273105057983
TX000166,AC00182,231.91,2023-01-31 18:31:22,Debit,Memphis,D000371,161.71.2.223,M044,ATM,34,Engineer,165,1,112.76,2024-11-04 08:12:15,5.450652112851316,0,0.0,18,0,0,0,0,-0.22856439726830868,9.723562334125926,Low,22.549913409071436
TX000167,AC00478,126.21,2023-02-14 16:07:01,Debit,Baltimore,D000001,141.121.30.32,M001,Branch,75,Retired,268,1,5669.66,2024-11-04 08:08:42,4.845839264168119,0,0.0,16,0,0,1,0,-0.047004240873450454,57.830008786786024,Medium,72.98725408980263
TX000168,AC00332,506.28,2023-05-02 17:03:29,Credit,Chicago,D000606,110.150.1.201,M010,Online,53,Retired,162,2,1309.95,2024-11-04 08:09:09,6.2290631193917765,0,0.0,17,0,0,0,0,-0.13854226788934654,33.57595832515585,Medium,169.98836180859905
TX000169,AC00202,304.35,2023-12-04 17:07:34,Debit,Houston,D000281,183.39.94.209,M007,Branch,31,Engineer,36,1,4057.1,2024-11-04 08:08:45,5.7214586596691435,0,0.0,17,0,0,0,0,-0.23645186006181518,7.633688575161073,Low,23.233131178502727
TX000170,AC00331,281.85,2023-05-16 17:26:37,Debit,Detroit,D000148,219.193.239.152,M013,ATM,22,Student,109,1,1585.98,2024-11-04 08:07:38,5.644916721789165,0,0.0,17,0,0,0,0,-0.2540705982793152,2.965401746963534,Low,8.357984823816722
TX000171,AC00474,777.88,2023-03-20 16:58:12,Debit,Houston,D000436,139.23.212.102,M018,Branch,31,Engineer,17,1,6825.55,2024-11-04 08:09:15,6.657856990359107,0,0.0,16,0,0,0,0,-0.19048909166316258,19.812051387192763,Low,154.11398533069507
TX000172,AC00268,119.18,2023-08-25 18:01:38,Debit,Los Angeles,D000309,7.105.184.86,M093,Branch,56,Retired,96,1,5516.5,2024-11-04 08:07:34,4.788990618905782,0,0.0,18,0,0,0,0,-0.2585784594566347,1.7709922099331559,Low,2.1106685157983356
TX000173,AC00247,177.19,2023-05-15 17:25:28,Debit,Chicago,D000666,130.92.201.49,M088,Online,76,Retired,43,1,5343.3,2024-11-04 08:06:30,5.182850396739323,0,0.0,17,0,0,0,0,-0.208844184328367,14.94865899997803,Low,26.48752888206107
TX000174,AC00298,260.88,2023-05-29 16:50:10,Debit,Denver,D000327,184.59.28.72,M094,Branch,22,Student,36,1,903.05,2024-11-04 08:06:52,5.5678863835728905,0,0.0,16,0,0,0,0,-0.23513845759523094,7.981689627176665,Low,20.822631899378482
TX000175,AC00106,169.47,2023-03-22 16:10:14,Debit,Chicago,D000061,120.170.93.69,M046,Online,24,Student,19,1,1806.16,2024-11-04 08:07:37,5.138559328162834,0,0.0,16,0,0,0,0,-0.21834838661153333,12.43041156458785,Low,21.06581847850703
TX000176,AC00035,73.23,2023-05-19 16:52:53,Debit,Portland,D000059,155.37.19.43,M022,Branch,26,Student,14,1,787.74,2024-11-04 08:11:12,4.307168381129456,0,0.0,16,0,0,0,0,-0.20252262175736063,16.62362952962376,Low,12.17348390454348
TX000177,AC00363,1362.55,2023-02-10 18:07:07,Debit,El Paso,D000213,93.52.44.101,M001,ATM,29,Engineer,106,1,2429.68,2024-11-04 08:11:05,7.217846871947003,1,0.0,18,0,0,0,0,-0.07779920351366776,49.670530128696285,Medium,676.7858082685511
TX000178,AC00273,792.57,2023-05-22 16:22:36,Debit,Baltimore,D000424,110.235.207.187,M059,ATM,19,Student,164,1,770.37,2024-11-04 08:10:39,6.676541752836779,0,0.0,16,0,0,0,0,-0.21013340397927166,14.607065462423005,Low,115.77121873552602
TX000179,AC00156,237.06,2023-12-18 16:47:17,Debit,Phoenix,D000455,61.95.76.233,M049,Online,71,Retired,46,1,1182.77,2024-11-04 08:07:50,5.472522742739733,0,0.0,16,0,0,0,0,-0.20596150131230478,15.712458937727567,Low,37.24795515777697
TX000180,AC00010,34.17,2023-11-21 16:57:43,Credit,Philadelphia,D000036,177.116.108.246,M091,Online,54,Engineer,54,1,726.55,2024-11-04 08:06:29,3.5601934464858913,0,0.0,16,0,0,0,0,-0.21240664501675638,14.004744168945397,Low,4.785421082528642
TX000181,AC00036,740.25,2023-07-19 17:03:58,Debit,Philadelphia,D000030,1.198.76.182,M010,Online,41,Doctor,123,1,14464.3,2024-11-04 08:08:27,6.6083379503119355,0,0.0,17,0,0,0,0,-0.16621473405651044,26.243820931593774,Low,194.26988444612292
TX000182,AC00149,453.54,2023-04-19 16:36:03,Debit,Albuquerque,D000150,223.32.70.156,M017,ATM,58,Doctor,82,1,12046.3,2024-11-04 08:12:06,6.119285918545867,0,0.0,16,0,0,0,0,-0.21212569538562354,14.079184997012284,Low,63.854735635449515
TX000183,AC00225,300.47,2023-11-13 16:11:52,Debit,Jacksonville,D000272,156.173.170.140,M065,Branch,73,Retired,100,1,7885.64,2024-11-04 08:08:00,5.708670508728977,0,0.0,16,0,0,0,0,-0.22601967862677697,10.397814733422706,Low,31.242313929515205
TX000184,AC00077,110.93,2023-04-07 16:38:15,Credit,Virginia Beach,D000142,101.223.82.253,M036,Branch,19,Student,201,1,1952.35,2024-11-04 08:10:53,4.717873675901176,0,0.0,16,0,0,0,0,-0.20662082493144796,15.537763580502245,Low,17.236041139851142
TX000185,AC00440,201.69,2023-01-03 16:46:36,Debit,Las Vegas,D000626,193.108.17.115,M019,ATM,59,Doctor,299,1,7328.52,2024-11-04 08:10:16,5.311677718249873,0,0.0,16,0,0,1,0,-0.050610870299943045,56.87439094185082,Medium,114.70995909061891
TX000186,AC00321,399.21,2023-01-30 16:15:49,Debit,Portland,D000301,30.229.179.194,M062,ATM,59,Engineer,109,1,3210.39,2024-11-04 08:08:21,5.991989409343697,0,0.0,16,0,0,0,0,-0.2535462384854201,3.10433689026714,Low,12.392823299635449
TX000187,AC00099,1041.88,2023-09-06 16:44:02,Debit,Jacksonville,D000208,32.240.176.64,M032,Online,78,Retired,57,1,5726.2,2024-11-04 08:06:44,6.9497413956491965,1,0.0,16,0,0,0,0,-0.04236807747472293,59.05841346937301,Medium,615.3177982547036
TX000188,AC00258,630.36,2023-03-02 16:11:53,Debit,Mesa,D000091,200.22.195.243,M084,ATM,62,Retired,52,1,1363.65,2024-11-04 08:12:15,6.4478762228342505,0,0.0,16,0,0,0,0,-0.2140827456684284,13.56064207160213,Low,85.48086336255119
TX000189,AC00132,10.94,2023-10-23 17:24:07,Credit,Philadelphia,D000503,10.191.172.154,M083,ATM,60,Engineer,245,1,1241.99,2024-11-04 08:11:53,2.479894107964456,0,0.0,17,0,0,0,0,-0.1231463591998857,37.655280967668,Medium,4.119487737862879
TX000190,AC00113,215.9,2023-01-04 16:02:09,Debit,Los Angeles,D000414,147.119.62.178,M083,ATM,38,Doctor,235,1,7873.28,2024-11-04 08:10:23,5.379436417832829,0,0.0,16,0,0,0,0,-0.20671689087297185,15.512309807143554,Low,33.49107687362294
