customerage,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,credit_risk_score,credit_risk_bucket,total_transactions,avg_fraud_risk_score,max_fraud_risk_score,total_expected_fraud_loss,fraud_loss_score,enterprise_risk_score,enterprise_risk_bucket
24,220000,MORTGAGE,1.0,EDUCATION,B,25000,11.58,0,0.11,N,2,2.5904450156331538,Low,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,26.16254255364752,Low
23,216000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,21000,8.9,0,0.1,N,3,4.002816616676414,Low,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,24.764132869078264,Low
25,216000,MORTGAGE,2.0,EDUCATION,D,25000,16.07,0,0.12,N,3,28.06019405767486,Low,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,52.33037341553975,Medium
26,216000,MORTGAGE,10.0,EDUCATION,C,20000,14.22,0,0.09,Y,2,4.95338968232883,Low,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,39.646375121621354,Low
23,215000,MORTGAGE,7.0,MEDICAL,C,35000,14.79,0,0.16,Y,3,4.661841836976194,Low,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,25.159548001258134,Low
26,215000,MORTGAGE,11.0,EDUCATION,A,12000,7.88,0,0.06,N,2,3.0484100477345697,Low,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,38.5033873408648,Low
23,52000,RENT,1.0,PERSONAL,C,25000,13.22,1,0.48,N,2,90.07673813333942,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,76.40848577907606,High
26,46000,RENT,2.0,DEBTCONSOLIDATION,D,25000,11.86,1,0.54,N,4,99.49252096311992,High,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,96.36985389009601,High
22,53000,RENT,5.0,EDUCATION,C,25000,13.43,1,0.47,Y,4,87.25445219826172,High,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,77.48500839860549,High
26,47000,RENT,0.0,HOMEIMPROVEMENT,D,25000,15.28,1,0.53,Y,2,99.67377691586118,High,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,96.47860746174076,High
23,47000,RENT,1.0,VENTURE,E,25000,17.93,1,0.53,N,2,99.23909963066816,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,81.9059026774733,High
23,13200,MORTGAGE,2.0,EDUCATION,B,1400,9.25,0,0.11,N,4,18.48409949915177,Low,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,33.452902598563476,Low
21,13200,OWN,0.0,VENTURE,C,4500,12.98,1,0.34,N,4,40.33480522143747,Medium,64.0,18.046440675654985,77.22141810930965,4042.4667310934165,66.01082999998857,50.605215132857914,Medium
22,210000,MORTGAGE,6.0,VENTURE,B,16000,10.62,0,0.08,N,4,2.7095609708093136,Low,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,26.75807366213405,Low
26,210000,OWN,10.0,PERSONAL,B,22000,11.83,0,0.1,N,4,0.8153040743035085,Low,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,37.163523756806164,Low
26,48000,RENT,5.0,VENTURE,F,25000,18.43,1,0.52,N,2,99.43149473178666,High,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,96.33323815129606,High
22,54996,RENT,6.0,EDUCATION,B,25000,,1,0.45,N,4,77.89215080868044,High,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,71.86762756485672,High
24,55000,RENT,4.0,HOMEIMPROVEMENT,D,25000,,1,0.45,Y,4,98.75579642141848,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,83.86175339711872,High
23,55000,RENT,4.0,EDUCATION,B,25000,11.36,1,0.45,N,3,78.33277518863306,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,69.36210801225225,Medium
23,55000,RENT,4.0,EDUCATION,D,25000,15.65,1,0.45,Y,3,97.9622747063096,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,81.13980772285818,High
24,55164,RENT,8.0,PERSONAL,C,25000,13.22,1,0.45,Y,4,86.55881560755572,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,76.54356490880105,High
26,56000,RENT,4.0,DEBTCONSOLIDATION,C,25000,12.87,1,0.45,N,2,89.80943278686271,High,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,90.56000098434168,High
24,203500,OWN,8.0,MEDICAL,C,20000,13.04,0,0.1,N,3,1.786285724102293,Low,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,25.680046978729003,Low
23,190000,MORTGAGE,5.0,EDUCATION,F,22000,17.58,1,0.12,Y,3,54.36842264316427,Medium,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,54.983496484970985,Medium
23,13920,OWN,2.0,PERSONAL,E,7750,17.04,1,0.56,N,4,99.52060090680484,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,82.07480344315532,High
24,60000,RENT,0.0,PERSONAL,B,25000,10.99,1,0.42,N,3,74.85974428140035,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,69.52412211310784,Medium
24,60000,RENT,2.0,PERSONAL,B,25000,11.11,1,0.42,N,3,75.01953208951463,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,69.6199947979764,Medium
26,54000,RENT,7.0,DEBTCONSOLIDATION,D,25000,14.83,1,0.46,Y,2,98.93335303009772,High,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,96.03435313028268,High
23,14000,OWN,2.0,DEBTCONSOLIDATION,D,4000,,1,0.29,N,3,87.20351971702368,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,74.68455472928662,High
24,200000,RENT,8.0,MEDICAL,B,12000,12.69,0,0.06,N,2,16.09452127952011,Low,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,34.26498831197969,Low
24,200000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,12000,13.49,0,0.06,N,2,14.855392963242997,Low,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,33.52151132221343,Low
21,200000,MORTGAGE,5.0,EDUCATION,C,16000,14.65,0,0.08,N,4,6.492459818882974,Low,64.0,18.046440675654985,77.22141810930965,4042.4667310934165,66.01082999998857,30.299807891325216,Low
25,54000,RENT,3.0,HOMEIMPROVEMENT,E,25000,16.82,1,0.46,N,4,99.44080100128036,High,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,95.15873758170305,High
23,60000,RENT,3.0,PERSONAL,C,25000,12.73,1,0.42,N,3,80.30537778812491,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,70.54566957194736,High
23,60000,RENT,7.0,PERSONAL,B,25000,10.25,1,0.42,N,4,73.77066487715784,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,66.62484182536711,Medium
21,60000,RENT,6.0,EDUCATION,B,25000,10.99,1,0.42,N,4,70.71374417933013,High,64.0,18.046440675654985,77.22141810930965,4042.4667310934165,66.01082999998857,68.83257850759351,Medium
25,61959,RENT,9.0,MEDICAL,C,25000,12.73,1,0.4,N,2,81.10079258038337,High,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,84.15473252916485,High
22,56400,RENT,2.0,HOMEIMPROVEMENT,D,25000,14.96,1,0.44,Y,3,98.96833627687448,High,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,84.51333884577315,High
23,200000,MORTGAGE,7.0,EDUCATION,A,28000,,0,0.14,N,2,2.105155857629557,Low,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,23.62553641365015,Low
21,200000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,25000,13.99,0,0.13,N,2,8.29029076989308,Low,64.0,18.046440675654985,77.22141810930965,4042.4667310934165,66.01082999998857,31.37850646193128,Low
24,200000,MORTGAGE,3.0,VENTURE,A,24000,7.49,0,0.12,N,4,1.2385507385350103,Low,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,25.351405987388635,Low
26,200000,MORTGAGE,4.0,EDUCATION,C,15000,14.79,0,0.07,N,3,6.321324758743173,Low,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,40.46713616746996,Medium
25,200000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,15500,11.99,0,0.08,N,2,8.255092518789073,Low,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,40.44731249220828,Medium
24,200000,RENT,8.0,EDUCATION,A,10000,8.49,0,0.05,N,4,6.5297807650992095,Low,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,28.526144003327154,Low
24,66000,RENT,3.0,EDUCATION,B,25000,9.91,1,0.38,N,2,56.93476863158792,Medium,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,58.76913672322038,Medium
22,66000,RENT,6.0,EDUCATION,C,25000,13.06,1,0.38,Y,3,67.91330577493801,High,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,65.88032054461127,Medium
22,200000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,9000,6.17,0,0.04,N,4,5.084481914219106,Low,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,28.183026228179926,Low
144,200000,MORTGAGE,4.0,EDUCATION,B,6000,11.86,0,0.03,N,2,4.680547308959149,Low,,0.0,0.0,0.0,0.0,2.8083283853754892,Low
25,200000,RENT,5.0,EDUCATION,D,18000,16.32,0,0.09,N,3,51.91255084776032,Medium,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,66.64178748959102,Medium
25,200000,MORTGAGE,2.0,VENTURE,B,12000,10.38,0,0.06,N,2,3.05358641664457,Low,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,37.32640883092158,Low
25,200000,MORTGAGE,9.0,PERSONAL,C,23050,14.35,0,0.12,N,3,6.27520660994256,Low,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,39.25938094690037,Low
24,200000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,20000,,0,0.1,N,3,6.33758726870355,Low,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,28.410827905489757,Low
24,60000,RENT,2.0,DEBTCONSOLIDATION,E,25000,,1,0.42,Y,2,98.19149616927038,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,83.52317324582985,High
21,14400,OWN,0.0,HOMEIMPROVEMENT,B,3000,,1,0.21,N,4,28.12007090805606,Low,64.0,18.046440675654985,77.22141810930965,4042.4667310934165,66.01082999998857,43.27637454482907,Medium
26,66996,RENT,10.0,PERSONAL,D,25000,15.21,1,0.37,Y,2,95.37646549189736,High,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,93.90022060736248,High
23,67000,RENT,3.0,EDUCATION,A,25000,7.9,1,0.37,N,4,44.276130014795534,Medium,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,48.92812090794973,Medium
24,67000,RENT,2.0,VENTURE,B,25000,10.99,1,0.37,N,3,45.40082010115826,Medium,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,51.84876760496258,Medium
24,68000,RENT,5.0,PERSONAL,D,25000,14.09,1,0.37,Y,3,95.01940626900944,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,81.61991930567328,High
25,69000,RENT,9.0,PERSONAL,D,25000,17.49,1,0.36,N,2,95.4374459606362,High,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,92.75672455731655,High
25,200000,MORTGAGE,0.0,EDUCATION,B,12000,11.48,0,0.06,N,3,4.991574452306077,Low,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,38.489201652318485,Low
26,188000,MORTGAGE,10.0,VENTURE,E,20000,17.74,1,0.11,N,2,35.36407078061824,Medium,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,57.892783780595,Medium
26,200000,MORTGAGE,4.0,PERSONAL,C,3000,13.92,0,0.01,N,3,11.124522280965923,Low,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,43.34905468080361,Medium
25,69996,RENT,9.0,EDUCATION,D,25000,15.21,1,0.36,N,3,93.38287521323272,High,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,91.52398210887446,High
22,14400,OWN,2.0,MEDICAL,B,4000,10.99,1,0.28,N,3,38.018288443592354,Medium,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,47.94331014580388,Medium
24,70000,RENT,3.0,EDUCATION,B,25000,11.86,1,0.36,N,4,54.526735075864366,Medium,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,57.32431658978624,Medium
24,14400,OWN,5.0,PERSONAL,A,6000,7.49,1,0.42,N,3,56.64700428218985,Medium,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,58.59647811358153,Medium
24,56100,RENT,7.0,MEDICAL,D,25000,16.49,1,0.38,N,4,97.15980205757754,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,82.90415677881415,High
25,66000,RENT,9.0,VENTURE,D,25000,15.33,1,0.38,Y,2,92.60074192074887,High,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,91.05470213338415,High
26,66000,RENT,3.0,HOMEIMPROVEMENT,B,25000,11.58,1,0.38,N,4,78.17401834852744,High,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,83.57875232134052,High
25,14400,OWN,7.0,EDUCATION,A,5375,5.79,1,0.37,N,2,34.02847552397202,Medium,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,55.91134229531805,Medium
25,72612,RENT,9.0,MEDICAL,C,25000,13.11,1,0.34,N,2,67.38077294803048,High,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,75.92272074975313,High
23,74000,RENT,3.0,MEDICAL,B,25000,10.36,1,0.34,N,3,58.5080546394395,Medium,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,57.467275682736116,Medium
25,75000,RENT,9.0,DEBTCONSOLIDATION,B,25000,10.36,1,0.33,N,2,56.96189664822344,Medium,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,69.6713949698689,Medium
24,192000,RENT,0.0,MEDICAL,C,22000,,0,0.11,Y,2,12.362153051106729,Low,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,32.02556737493166,Low
21,192000,MORTGAGE,123.0,VENTURE,A,20000,6.54,0,0.1,N,4,1.2778675884720994,Low,64.0,18.046440675654985,77.22141810930965,4042.4667310934165,66.01082999998857,27.17105255307869,Low
25,191000,MORTGAGE,1.0,MEDICAL,B,10000,12.53,0,0.05,N,4,9.46942698967138,Low,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,41.175913174737666,Medium
26,190300,MORTGAGE,5.0,PERSONAL,A,15000,,0,0.08,N,3,4.47219455102014,Low,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,39.35765804283614,Low
22,190000,MORTGAGE,3.0,VENTURE,C,10000,,0,0.05,N,3,4.103661348547108,Low,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,27.594533888776727,Low
24,75000,RENT,4.0,EDUCATION,B,25000,10.25,1,0.33,N,4,41.92549293917424,Medium,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,49.76357130777217,Medium
22,71000,RENT,1.0,EDUCATION,D,25000,15.95,1,0.35,Y,4,93.29341462763676,High,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,81.10838585623051,High
26,190000,MORTGAGE,3.0,VENTURE,B,20000,12.18,0,0.11,N,4,2.9096336104143203,Low,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,38.42012147847265,Low
23,189996,OWN,0.0,PERSONAL,B,24000,11.83,0,0.13,N,3,0.9726520385810398,Low,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,22.94603412222104,Low
23,78000,RENT,7.0,DEBTCONSOLIDATION,C,25000,,1,0.32,Y,2,60.53705681691953,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,58.68467698922413,Medium
23,78000,RENT,1.0,VENTURE,B,25000,10.62,1,0.32,N,3,30.084561844178157,Medium,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,40.41318000557931,Medium
23,78504,RENT,7.0,VENTURE,B,25000,10.74,1,0.32,N,3,30.23126099894529,Medium,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,40.50119949843959,Medium
25,186000,OWN,9.0,VENTURE,B,10000,10.25,0,0.05,N,4,0.6847234473648385,Low,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,35.905091049353736,Low
24,185000,MORTGAGE,,EDUCATION,B,35000,12.42,0,0.19,N,2,2.687925855593019,Low,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,26.22103105762344,Low
25,185000,RENT,6.0,VENTURE,C,15000,15.27,0,0.08,N,2,9.190834478427542,Low,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,41.00875766799136,Medium
24,62050,RENT,8.0,MEDICAL,D,25000,15.33,1,0.34,Y,2,95.12839679203296,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,81.6853136194874,High
23,79416,RENT,7.0,VENTURE,D,25000,15.21,1,0.31,Y,2,83.70875303200297,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,72.5876947182742,High
21,14400,OWN,4.0,VENTURE,C,6250,14.72,1,0.43,N,2,67.05420636720967,High,64.0,18.046440675654985,77.22141810930965,4042.4667310934165,66.01082999998857,66.63685582032123,Medium
24,79631,RENT,8.0,PERSONAL,D,25000,15.7,1,0.31,Y,2,90.98395590876264,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,79.19864908952522,High
24,79632,RENT,0.0,EDUCATION,C,25000,13.35,1,0.31,N,4,46.07181033840815,Medium,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,52.251361747312515,Medium
21,14400,MORTGAGE,0.0,MEDICAL,C,1500,,0,0.1,N,4,31.64517251752295,Medium,64.0,18.046440675654985,77.22141810930965,4042.4667310934165,66.01082999998857,45.3914355105092,Medium
24,80000,RENT,6.0,EDUCATION,A,25000,6.62,1,0.31,N,2,25.03062588240681,Low,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,39.62665107371171,Low
26,80000,RENT,5.0,DEBTCONSOLIDATION,C,25000,13.61,1,0.31,N,4,61.31739484723724,High,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,73.4647782205664,High
22,185000,RENT,4.0,MEDICAL,B,25000,11.36,0,0.14,N,2,11.172995128786036,Low,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,31.83613415692008,Low
26,185000,OWN,10.0,PERSONAL,A,5000,7.68,0,0.03,N,2,1.081590255344247,Low,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,37.323295465430604,Low
24,184992,RENT,7.0,HOMEIMPROVEMENT,D,22000,14.46,0,0.12,Y,4,69.14656026122972,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,66.09621170100546,Medium
23,184000,OWN,5.0,EDUCATION,B,2500,11.83,0,0.01,N,2,1.529108588393921,Low,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,23.27990805210877,Low
24,172000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,20000,13.47,1,0.12,Y,4,11.529058941793965,Low,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,31.525710909344006,Low
24,183000,MORTGAGE,2.0,MEDICAL,B,20000,11.49,0,0.11,N,3,6.874995032699266,Low,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,28.733272563887187,Low
22,183000,MORTGAGE,3.0,EDUCATION,A,1000,,0,0.01,N,2,6.158969566031854,Low,60.0,16.476360535610517,77.63543039788901,3847.7260670378614,62.83084269912115,28.827718819267574,Low
25,182952,MORTGAGE,9.0,PERSONAL,A,15000,6.03,0,0.08,N,3,3.0660954706642327,Low,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,37.33391426333338,Low
23,74004,RENT,7.0,DEBTCONSOLIDATION,E,25000,16.35,1,0.34,N,4,96.64979547229514,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,80.3523201824495,High
26,74004,RENT,10.0,DEBTCONSOLIDATION,D,25000,,1,0.34,Y,4,93.74711638959002,High,86.0,15.795998317865111,75.53605239097824,5614.790960795989,91.68585328056014,92.92261114597807,High
25,81000,RENT,5.0,DEBTCONSOLIDATION,A,25000,7.29,1,0.31,N,3,39.18669991186965,Medium,73.0,17.115316584245292,74.07342471589327,5434.121680879264,88.73564245233709,59.00627692805662,Medium
23,81600,RENT,1.0,MEDICAL,B,25000,11.36,1,0.31,N,3,51.09410207170188,Medium,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,53.01890414209355,Medium
24,82000,RENT,8.0,VENTURE,B,25000,10.25,0,0.3,N,2,24.36007530256722,Low,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,39.22432072580796,Low
24,83000,RENT,5.0,EDUCATION,B,25000,11.12,0,0.3,N,3,34.5592501218935,Medium,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,45.34382561740372,Medium
24,83000,RENT,5.0,PERSONAL,D,25000,12.92,0,0.3,Y,3,87.76501607559986,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,77.26728518962754,High
24,180000,RENT,8.0,EDUCATION,E,18000,18.64,0,0.1,Y,4,66.50260233761223,High,50.0,17.808971998836437,77.43078860410014,3767.4929703693633,61.52068886066906,64.50983694683497,Medium
23,180000,MORTGAGE,8.0,PERSONAL,A,28000,7.51,0,0.16,N,3,2.53303794264324,Low,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,23.88226566465836,Low
23,14400,OWN,2.0,HOMEIMPROVEMENT,E,4000,16.7,1,0.28,N,2,94.08637314652906,High,58.0,16.8168445092511,75.42212930533985,3423.6590967532184,55.906107247681035,78.81426678698985,High
